beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x1,y1,z1,q01,qx1,qy1,qz1,error1,x2,y2,z2,q02,qx2,qy2,qz2,error2
17.33251487539582,22.32834060673289,31.872736767095077,3.7871287701886627,3.7234326625924727,2.721154082635382,,,,,,,,,,,,,,,,,,,,,,
16.885768346145284,21.809496079132234,29.83985377656875,2.6046292377705744,4.11355183748016,3.915506554850463,,,,,,,,,,,,,,,,,,,,,,
17.36141495684952,22.492449434376205,30.12489280702185,3.108426641375919,3.3891498151768693,2.5236298716816985,,,,,,,,,,,,,,,,,,,,,,
17.30510913863444,22.619494162026232,29.505467395118593,2.273762076536496,3.3950625120724607,3.636258688186626,,,,,,,,,,,,,,,,,,,,,,
17.758832950093495,21.24061158361406,28.378995040192823,3.6749369403759413,3.044701632958747,3.7008615330138146,,,,,,,,,,,,,,,,,,,,,,
17.58764550183527,22.40503581665777,28.57338422673051,2.9415599499132985,3.2227845561394397,3.487246315160393,,,,,,,,,,,,,,,,,,,,,,
17.8851576518571,22.807002283650775,32.51229575564879,0.9154417963805823,3.467757806593274,2.2805200264857803,,,,,,,,,,,,,,,,,,,,,,
17.718413727064654,21.792009531962076,31.78361171197278,4.1878655045009054,4.1490679064988685,-0.47284777432983477,,,,,,,,,,,,,,,,,,,,,,
17.137873680624708,22.01582266039926,30.339517077832507,2.4257306016498092,2.55774566159762,3.6872918439143496,,,,,,,,,,,,,,,,,,,,,,
17.924117183213923,21.14180491455882,27.56983969626276,4.099911188259475,2.997806255452834,3.5097220666598914,,,,,,,,,,,,,,,,,,,,,,
17.7490539361058,22.31255568698959,28.25850678030588,3.6676033347104844,4.094439822853958,1.8498747446893855,,,,,,,,,,,,,,,,,,,,,,
17.9268977635241,23.084513489137187,32.160820560157646,2.96849358850933,4.1096553477631526,-0.43667358711348186,,,,,,,,,,,,,,,,,,,,,,
17.876234039919375,22.19555949907111,28.447933190929064,3.524382118639586,3.031044943738211,2.5988375739577902,,,,,,,,,,,,,,,,,,,,,,
17.070341489744393,22.730309550764694,31.05696502739225,1.0448715928298948,2.844755569468541,3.3945616647237724,,,,,,,,,,,,,,,,,,,,,,
16.710102517273924,21.52301447762207,30.885599649768842,3.777908674077367,1.9913994979964114,2.1891039310077143,,,,,,,,,,,,,,,,,,,,,,
17.93919152575335,22.89691265080186,28.277697399350487,3.8063311083900513,2.098286557173002,2.592585135044711,,,,,,,,,,,,,,,,,,,,,,
14.594540990574178,20.59261367620259,29.88584127632446,4.07233842494036,4.055912759758405,1.685352178679748,,,,,,,,,,,,,,,,,,,,,,
17.252718007840972,23.046938946031585,29.77828389440546,2.3877076584450063,1.6997572591535193,3.535219277899749,,,,,,,,,,,,,,,,,,,,,,
16.031878971491743,21.852396426658938,28.863223823844972,3.5496120252034995,3.0410410208051863,2.6126384932110467,,,,,,,,,,,,,,,,,,,,,,
17.197273452952846,21.395180263968665,28.25789604902619,2.1661960718932387,3.3897219616324974,3.836586365782109,,,,,,,,,,,,,,,,,,,,,,
17.884808611844317,21.89382125182981,25.68187068833437,3.8143710508788935,3.8057891100942527,2.704707053418898,,,,,,,,,,,,,,,,,,,,,,
16.981300904793482,22.031660420500984,29.032926290587408,2.9930111289268555,3.133975248188303,2.380787229237454,,,,,,,,,,,,,,,,,,,,,,
15.107663406777169,20.877854124619507,27.50969086413538,2.6138786340474525,3.9232564297088914,4.1020216278327455,,,,,,,,,,,,,,,,,,,,,,
17.958658917552718,23.93955377174971,28.63586026064038,3.6570528149359305,3.8383781026551955,-0.02524043500148895,,,,,,,,,,,,,,,,,,,,,,
17.919795673110876,21.789030202478077,31.569379813280968,-0.9807743881600447,3.5650733826330074,4.0362359260225285,,,,,,,,,,,,,,,,,,,,,,
17.53508578749099,23.146033710664035,24.963505299216784,3.3658178443037,2.649354907896809,3.902233164386216,,,,,,,,,,,,,,,,,,,,,,
17.87527214008394,23.833609350561424,31.30803310071662,2.0364864442762163,1.4733374203761176,1.9118390718234037,,,,,,,,,,,,,,,,,,,,,,
17.5360456521862,20.619816693951783,29.41983644456915,3.778704412128386,2.117138160200192,2.4162427837476463,,,,,,,,,,,,,,,,,,,,,,
15.833896686801621,20.31500056630116,29.42746725815981,3.856937833858309,1.5535925876326164,3.6910054429398573,,,,,,,,,,,,,,,,,,,,,,
17.42427392697963,23.21627291934505,28.505671336606163,0.2932312624564454,3.507966770678381,3.9274352967306805,,,,,,,,,,,,,,,,,,,,,,
16.9187712978953,22.18349247185967,31.78053790967614,3.8293353790960096,0.3125153557271922,2.0575218273591465,,,,,,,,,,,,,,,,,,,,,,
17.871024493131106,22.199337202788985,29.428082370512698,0.9469335020545891,3.205921703736726,3.1455694364198123,,,,,,,,,,,,,,,,,,,,,,
