beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x1,y1,z1,q01,qx1,qy1,qz1,error1,x2,y2,z2,q02,qx2,qy2,qz2,error2
-14.951646105698831,-21.39968369199409,-27.31261108621019,-0.053651530052111,-0.3592816846230199,0.4670104982061812,-14.542173,-20.813696,-26.779059,-0.007803,-0.259171,0.270338,123.32966003417968,-43.17757797241211,-284.5394348144531,0.5018986845384136,-0.5069978406023593,0.4761774854628194,-0.5141068978543869,0.20332983136177063,-7.400461959838867,-27.548490905761717,-215.0591278076172,0.9884066396310325,0.15129492710946293,-0.01273419664653826,0.0,0.0
-14.964947053161003,-21.4644023591005,-27.012875930763308,0.8753981170123583,-0.0976350883353194,0.4952216853076703,-14.630048,-20.906905,-26.849358,0.519443,-0.170042,0.366058,123.2929702758789,-43.164659881591795,-284.5140014648438,0.5027241036094333,-0.5069616290345815,0.47631433791033245,-0.5132085675802157,0.21013768017292023,-19.87609519958496,-35.62373428344726,-202.74483337402344,0.8254516710209397,0.4790211721245908,-0.2986105414500989,0.0,0.0
-14.796487596619862,-21.15436919997752,-27.15056469303392,0.1084243423899857,-0.032863160884597,-0.7417724778513999,-14.630675,-20.913182,-26.856263,0.340869,-0.090013,-0.444439,123.15361328125,-43.24293060302735,-284.13486328125,0.49406697733432764,-0.5125937002632838,0.47332095811411456,-0.5187608225069162,0.21800604462623596,-20.623939514160156,-33.610205841064456,-202.9633544921875,-0.7481386722887977,0.6494049775819659,-0.13624133777132888,0.0,0.0
-14.760021603980553,-21.24494553575952,-27.06434119500811,-0.0697610876011924,0.2212655951005663,-0.6458773815926818,-14.631931,-20.91789,-26.857203,0.170769,-0.00057,-0.529489,123.54643402099609,-43.11535415649414,-284.6689514160156,0.5054339572984603,-0.5064113814653883,0.4759134680328979,-0.5114590877839936,0.20880675315856934,-21.065341567993165,-30.317013931274413,-203.34425048828126,0.07826732566342817,0.9874663417010197,-0.13705637431765041,0.0,0.0
-14.781323795136744,-21.10794192859936,-27.08204325641288,0.1782110510556946,0.2556444007218248,-0.1210212242912813,-14.631618,-20.918518,-26.857831,0.170769,0.085108,-0.354368,123.25748901367187,-43.09830169677734,-284.40687255859376,0.5019254734795255,-0.5084660001565073,0.47727939209550485,-0.5116029003418006,0.2220718115568161,-21.049470138549804,-30.097446060180665,-203.35289611816407,0.09766110568747623,0.9845228932466793,-0.14552312912072482,0.0,0.0
-14.814429493885491,-21.235420355553742,-27.14728542998484,0.5176246433500684,0.4802842929465458,1.0030177068209098,-14.631931,-20.919459,-26.858146,0.338358,0.264622,0.721008,123.2171127319336,-43.13486175537109,-284.434375,0.5022814920178742,-0.5072084292896172,0.4774001754133866,-0.5123885093843592,0.2199757844209671,-19.98215980529785,-34.98532600402832,-202.94334716796874,0.9866615834999727,0.07334164990472848,-0.14532694875548294,0.0,0.0
-14.942008470615324,-21.373785725203145,-26.76849912042484,-0.6561726324871623,-0.1021443838325473,0.4268223096892146,-14.638521,-20.933267,-26.855948,-0.26107,5.8e-05,0.545259,123.04168548583985,-43.16042251586914,-284.1072631835938,0.5027624978930121,-0.5064200732953509,0.4768163948072791,-0.513239423387272,0.2078389674425125,-20.72311325073242,-29.12110366821289,-203.77877502441407,-0.9871295331611083,0.11394232352510315,-0.11221600452178426,0.0,0.0
-14.9093136873474,-21.14689890711892,-26.94590113422387,0.6051583345460708,-0.717062590915383,0.3418467772841744,-14.69156,-20.932954,-26.856576,0.256761,-0.441824,0.454874,123.39733428955078,-43.08455963134766,-284.61912231445314,0.4999173960691761,-0.5049599281191692,0.4799782630018102,-0.5145084403069238,0.20467543601989746,-20.24285430908203,-31.66229705810547,-203.1114959716797,-0.7349972457912342,0.532881251801389,-0.41930492503413874,0.0,0.0
-14.879222340624352,-21.374600927759523,-26.71600033866472,0.2930457011352128,-0.7935198947597778,-0.1542522781940418,-14.713214,-20.994466,-26.781255,0.258644,-0.615063,0.087828,123.21595916748046,-43.10760498046875,-284.2656188964844,0.508118136740264,-0.5103306989189763,0.47151700323091145,-0.5089697952930134,0.20967328548431396,-20.46584587097168,-30.953971481323244,-203.202783203125,-0.7941412760134529,0.5702408445519112,-0.21015473569836143,0.0,0.0
-14.898532693447171,-21.24185287506043,-26.865277540760616,0.2733713799872265,0.977993806822647,0.1147899376771003,-14.715411,-21.004509,-26.781882,0.257388,0.606077,0.088142,123.45442352294921,-43.104862213134766,-284.57280883789065,0.4793686392453638,-0.4916539600881369,0.49805208388833616,-0.5295528424738994,0.172847718000412,-20.616421127319335,-34.2094123840332,-203.38216247558594,0.05112910214559863,0.9577831056059494,-0.28290870882602376,0.0,0.0
-14.9900627975864,-21.129795978037333,-26.99071580943836,0.9936460087260928,-1.0028134910982007,0.3127861042453702,-14.718236,-21.006705,-26.854693,0.688914,-0.70074,0.175702,122.92064208984375,-43.05855102539063,-284.1347961425781,0.5001868134213222,-0.5035271242123908,0.48054013857151057,-0.5151259671997682,0.21134157478809357,-19.962485122680665,-35.870751953125,-202.66898498535156,-0.028012005023182022,0.9454664000068908,-0.32451288731357225,0.0,0.0
-14.83611634731658,-21.05462270005009,-26.965046791897464,-0.7360496476702337,0.6713954775867021,0.5050340888174875,-14.719177,-21.007333,-26.85689,-0.262953,0.351869,0.366372,123.02613525390625,-43.121558380126956,-284.1521911621094,0.499254837265711,-0.5019932951664351,0.4812666683042694,-0.516845947119682,0.2080848067998886,-21.007280349731445,-29.486508941650392,-203.86228637695314,0.04590876185079625,0.9430322834700424,-0.32951858508831383,0.0,0.0
-14.970774231656735,-21.0050610999425,-26.71474892714375,0.2268166879310456,-0.5007696812858288,-0.4148673467548262,-14.717922,-21.00702,-26.781569,-0.005293,-0.25823,-0.085724,123.30449523925782,-43.12116622924805,-284.4772216796875,0.5090849843223537,-0.5133662310586609,0.47093047284991624,-0.5054820286493762,0.18219974637031555,-21.208947372436523,-27.823257064819337,-204.03978881835937,-0.12678658799340087,0.9642148414036712,-0.2328409343777098,0.0,0.0
