beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x1,y1,z1,q01,qx1,qy1,qz1,error1,x2,y2,z2,q02,qx2,qy2,qz2,error2
11.792551959087005,15.773559143464633,21.11524845566962,3.177305881675018,2.7974637088100205,1.3773858669949466,,,,,,,,,,,,,,,,,,,,,,
1.049188873562422,6.02642892245092,15.27097603842899,-3.2059956562289904,1.6246674849387064,-1.674591776895322,,,,,,,,,,,,,,,,,,,,,,
11.332397153757599,15.67832999585352,20.363972659375424,2.117371904089997,-0.9814863386500311,-3.604821285930985,,,,,,,,,,,,,,,,,,,,,,
9.506551926195119,13.612996204304531,16.546632675481128,-3.0739527472874513,-3.619593106591919,3.6495373586761546,,,,,,,,,,,,,,,,,,,,,,
1.4468805896050485,2.618073477360903,3.623029786383262,2.0589700670685853,2.14234646578148,3.364465495051803,,,,,,,,,,,,,,,,,,,,,,
6.671123963440038,12.646329179256298,19.081895467010774,-3.907271777202732,-3.9962195600745734,-1.359627450804217,,,,,,,,,,,,,,,,,,,,,,
8.450317965546892,13.714140248611962,19.193059525378732,-0.4320498626446854,-3.0686287151691527,-1.978616456257093,,,,,,,,,,,,,,,,,,,,,,
5.646534268280988,11.599845959471416,17.662844667836186,-2.0186960703273953,-3.3044651130770233,-3.9063136735157227,,,,,,,,,,,,,,,,,,,,,,
5.819753691151025,7.135579198037744,11.910514854489827,1.8210072763794907,-0.32925059983784666,-2.9586045491786592,,,,,,,,,,,,,,,,,,,,,,
6.215826122483048,10.402253935746447,14.064754836015,3.8376296779285393,1.5281763444169394,-3.4740967717295326,,,,,,,,,,,,,,,,,,,,,,
14.460638319377397,17.32569566686429,21.96173086540168,2.87377999106926,-1.107767871685123,-2.8736477281531383,,,,,,,,,,,,,,,,,,,,,,
7.624456541430815,9.32045589442192,20.17006787682451,-0.30922561790744985,-2.20926767735703,-2.783249893244746,,,,,,,,,,,,,,,,,,,,,,
5.3800246302464405,8.272043384788153,15.140321467733735,-2.314734196304093,2.7322142139751358,-1.1814318256353629,,,,,,,,,,,,,,,,,,,,,,
6.149463869197336,11.477349816589381,19.047174425886418,-0.9931900437484829,3.7843478156742663,1.0728024627193158,,,,,,,,,,,,,,,,,,,,,,
7.662281282504525,11.518884323562956,18.675685002496763,-2.151922528549586,-3.5481479736840824,-4.074570224703107,,,,,,,,,,,,,,,,,,,,,,
15.55955709039304,16.522332183640774,22.165176171705657,0.6896721135929623,-1.5404089406687482,-2.8361836048532276,,,,,,,,,,,,,,,,,,,,,,
7.819295879307807,11.816565537991265,16.68320111337455,-2.048858704969194,-4.139428858797899,3.078721978690304,,,,,,,,,,,,,,,,,,,,,,
4.652550787012715,4.882697138857702,6.917071711786839,1.6878606559279994,-3.8029592933705643,2.999638864789516,,,,,,,,,,,,,,,,,,,,,,
15.597433988423779,17.91995865170737,22.10999929952523,-2.655741814122193,-2.7317134236204623,-2.711735288174537,,,,,,,,,,,,,,,,,,,,,,
7.81204778312857,8.623817307089647,15.255215104650675,-2.698724223018516,-3.53477527701747,-3.0109940331095846,,,,,,,,,,,,,,,,,,,,,,
9.258050569080158,10.213694746084581,14.127566326899087,-0.763434179737525,2.004537371115442,-1.998339437415277,,,,,,,,,,,,,,,,,,,,,,
11.741736324893395,13.464727168074216,19.687947283415554,0.611885453357987,2.096127822899685,0.7434938570345014,,,,,,,,,,,,,,,,,,,,,,
14.124247300061649,17.401594216348414,26.315697362394992,0.7305356718933714,-4.152934563926654,-0.9781920116280838,,,,,,,,,,,,,,,,,,,,,,
10.810458290643071,13.949034748591828,16.089895103679197,-3.5763262222414056,-3.285086912275372,3.020440790863434,,,,,,,,,,,,,,,,,,,,,,
11.046891860023429,11.779226758871529,13.894219486511075,1.1690728907406298,-1.105300931904718,-2.0098941404681923,,,,,,,,,,,,,,,,,,,,,,
16.213891639848864,21.68442975160068,24.798021983394403,3.209854150779718,-0.9776684382791848,0.9096211147956539,,,,,,,,,,,,,,,,,,,,,,
9.689224337869332,13.838432418677685,23.166057254593234,2.9133822744183466,-1.3077472369124277,-0.5029135849551029,,,,,,,,,,,,,,,,,,,,,,
10.798425431699338,13.156480188569196,24.116994847457157,-1.789075069710812,3.0149880010839887,-2.004145323177676,,,,,,,,,,,,,,,,,,,,,,
0.6198580432465051,5.44168998660851,8.129420109910715,1.234882257917027,3.4587285680655544,-3.4908259772752093,,,,,,,,,,,,,,,,,,,,,,
12.735154865047154,18.63301060914331,29.027113546883697,-1.1737773924815567,-0.9341392218943003,-2.451540967395633,,,,,,,,,,,,,,,,,,,,,,
14.587163390136581,17.854994006310722,18.311309249344667,1.9374137892166425,-1.2436219641117978,1.7522221390898371,,,,,,,,,,,,,,,,,,,,,,
8.251924763289065,10.47649883885484,20.193643288042864,-2.3481390766011736,3.874522475530745,-2.955476238108783,,,,,,,,,,,,,,,,,,,,,,
3.946750045619792,7.7796982175758345,12.663614848881279,-3.8897419069885633,-2.424998344611969,3.4306546149649435,,,,,,,,,,,,,,,,,,,,,,
8.557596727070296,12.02559865406323,19.51128929759936,2.4756637647606317,1.0152534432967377,-1.9484204005587822,,,,,,,,,,,,,,,,,,,,,,
2.314242120700291,6.82197714588391,6.976621223028722,-1.8651213794107988,0.19905436508060878,-1.4321196805242424,,,,,,,,,,,,,,,,,,,,,,
2.94219514839068,8.791361716554107,14.536022514462745,-2.791343020363637,1.1363155397292355,-3.620504461441035,,,,,,,,,,,,,,,,,,,,,,
1.7842918529726426,7.022938270870917,10.30219135568245,0.546527822192711,0.2007632186806019,-2.5210771891510317,,,,,,,,,,,,,,,,,,,,,,
4.147839336633902,6.295631491181841,16.41498398914112,-3.2563476998509877,-3.223196483342077,0.49739224205923044,,,,,,,,,,,,,,,,,,,,,,
11.232299530191096,14.820406669688403,23.01907017693534,-0.9467923620445862,0.8901847857225254,-1.2075863247234777,,,,,,,,,,,,,,,,,,,,,,
10.22359072163556,12.21769509315316,22.228571553032346,-2.6086567067670408,1.9168017720680153,-3.7555338663385185,,,,,,,,,,,,,,,,,,,,,,
11.241217645842625,12.407029815801488,21.909996902473054,1.1705775196774981,2.8277070740896106,1.2473544318420051,,,,,,,,,,,,,,,,,,,,,,
15.649175427703426,20.408607931404518,24.505708231236706,-3.2229422112400425,-1.1497203897117012,3.049070527326552,,,,,,,,,,,,,,,,,,,,,,
16.23970264287302,18.28844125285736,25.13433718055298,2.276831485881985,2.6947307730358276,1.7280956019878377,,,,,,,,,,,,,,,,,,,,,,
14.00415479570749,17.64845023184568,18.35175322396751,1.99456342094287,-3.768016704785527,1.1617243192516435,,,,,,,,,,,,,,,,,,,,,,
2.291960268956525,3.2468802649643136,12.603863794880446,1.4077333434607262,3.065175109813335,1.3265754903614355,,,,,,,,,,,,,,,,,,,,,,
13.093473043168505,15.71846717382869,17.34972489374338,-2.96370296047705,2.329132657788288,-2.1061575607173673,,,,,,,,,,,,,,,,,,,,,,
9.748101168295777,14.953201190168365,22.924546326507368,-0.4352958004186928,-0.676780745674812,3.9832198063721402,,,,,,,,,,,,,,,,,,,,,,
12.670006521320841,16.552109368675964,25.89388933635225,-2.2497232242159577,0.0070997863676358,-2.4455360072191543,,,,,,,,,,,,,,,,,,,,,,
4.514917941171259,10.337567739829378,16.661541522959794,-1.4501831212039347,4.149731580716962,1.3785094410735257,,,,,,,,,,,,,,,,,,,,,,
15.062163711080565,16.083831469402895,20.492145942150934,1.3934294734083823,0.5303162642026041,2.4382588543009134,,,,,,,,,,,,,,,,,,,,,,
4.761179191223255,9.99010456295748,10.253376416993781,0.17689098813721968,-1.6705649354408392,-4.04748789107525,,,,,,,,,,,,,,,,,,,,,,
4.297524399125672,5.23418665374497,5.636322449299407,2.778105822192753,-2.808941405510803,-0.6757634977528048,,,,,,,,,,,,,,,,,,,,,,
7.44122688346176,9.149154522338847,9.958200285584484,-2.794477496469565,-1.0999031542780633,-2.369792120821113,,,,,,,,,,,,,,,,,,,,,,
12.347960502473173,17.902947156487258,20.842474749237763,-3.2095186151424233,-0.563694474390505,2.4647075138528804,,,,,,,,,,,,,,,,,,,,,,
1.9084198892723565,6.445883914672495,7.812131859295003,-1.6611107442326667,3.1420623544482122,3.9728888910956637,,,,,,,,,,,,,,,,,,,,,,
0.9366083137512933,4.332616968944274,10.500133585102907,2.350081404722198,0.4242405478288503,-4.006000533401884,,,,,,,,,,,,,,,,,,,,,,
15.367755968166659,17.939729054349158,28.245323145381057,-0.982862585651774,4.081918712532112,-1.1706443685343912,,,,,,,,,,,,,,,,,,,,,,
10.788700469066494,13.777348427581343,18.19057487236474,1.2269984693768023,-3.2286272711698594,1.397502564820291,,,,,,,,,,,,,,,,,,,,,,
15.88855285022418,21.155416410449867,29.061814623783675,-3.415034421376227,1.1050567793697867,0.38565710094829003,,,,,,,,,,,,,,,,,,,,,,
15.451697952501142,18.696735651683994,20.84094132312136,1.1670731331589803,-2.4844366905036535,0.23587521343721538,,,,,,,,,,,,,,,,,,,,,,
1.753473733764471,6.1410165842354445,10.886062018499487,4.1812609603903175,-4.1590551649633305,-0.8013755019475947,,,,,,,,,,,,,,,,,,,,,,
12.577721233736863,12.902502087569673,21.88848250397498,0.6683188708490914,-1.8317300261952836,-3.6116410970649415,,,,,,,,,,,,,,,,,,,,,,
12.788950737646523,14.098395081229818,24.137303414847786,-1.1524116502240453,-0.6379178784047471,2.6695227770784484,,,,,,,,,,,,,,,,,,,,,,
5.840569186017876,11.765580558448677,13.94848163619212,3.504433760937797,-2.7919277714459985,-2.3844912549316977,,,,,,,,,,,,,,,,,,,,,,
16.828725429198755,22.321058123344425,31.101870099646103,-0.9442600901111747,-0.5805692624130298,0.9129974335802711,,,,,,,,,,,,,,,,,,,,,,
10.051490226618366,14.840345427763573,17.38516078884524,-3.2068067948652654,-0.601413026372556,-0.12540257133512098,,,,,,,,,,,,,,,,,,,,,,
3.5483113133209714,7.385807809610715,12.792182072243934,-1.078139134264406,-1.7962647626584112,-0.7894390423325405,,,,,,,,,,,,,,,,,,,,,,
13.296930542784185,17.929065495327016,25.294869320349537,-2.973683268408731,-2.3344522826977174,-0.09802268993830376,,,,,,,,,,,,,,,,,,,,,,
13.863639070650729,15.223159546169725,24.699621068163935,2.293202748485958,-0.49929206330537085,3.7212144299242778,,,,,,,,,,,,,,,,,,,,,,
11.720353073381169,16.71276142292271,20.375775369938545,-0.6861544803398978,-2.1136710467764472,-0.02515837113426068,,,,,,,,,,,,,,,,,,,,,,
11.408167286268393,11.517803832954199,20.565150295733865,-2.9121731060326606,-3.4454987294852395,-1.7738828587480642,,,,,,,,,,,,,,,,,,,,,,
13.5939741182427,16.55023713214176,23.055517126987528,2.685852440672154,1.4635599876000285,-1.3236899137305558,,,,,,,,,,,,,,,,,,,,,,
16.648212026903842,19.16632133372012,25.787606135435205,-3.395378937573174,2.2392533825931302,-3.4810976624158436,,,,,,,,,,,,,,,,,,,,,,
5.831481977484838,7.403063346126121,16.88686148136767,1.7791548091467584,-2.5417115265336556,3.865956509116666,,,,,,,,,,,,,,,,,,,,,,
16.892203592500152,17.62959591063761,18.197596624191725,2.832159670900619,-3.4962319986189825,3.918706800024476,,,,,,,,,,,,,,,,,,,,,,
5.966342358546826,9.668422226983925,15.775838510442034,-3.1812778896527263,4.119662256510996,1.231129966264197,,,,,,,,,,,,,,,,,,,,,,
16.888481911873296,17.648363887653055,27.353039571996668,-0.8911396519088758,0.7056067398102921,0.5267250157384441,,,,,,,,,,,,,,,,,,,,,,
9.830689168337715,12.933332878572102,16.911416771022214,3.135318026479465,3.992399130233478,-2.9617517802684117,,,,,,,,,,,,,,,,,,,,,,
12.539405897857126,16.958360111669652,25.03725109271708,-0.029964708976865526,2.1156940071059034,-0.47571271116990554,,,,,,,,,,,,,,,,,,,,,,
12.255410664551123,14.679037345849089,18.573804269222677,-2.354587567385471,3.044448227760125,3.922679544714958,,,,,,,,,,,,,,,,,,,,,,
14.20922324569131,14.630778532734318,22.151653680056178,1.634193300332087,1.9300122484336146,1.5443143720549448,,,,,,,,,,,,,,,,,,,,,,
8.667576008066794,12.483533371768392,13.341661146552317,3.5231407406533695,-0.8684177823108326,-4.162408269145623,,,,,,,,,,,,,,,,,,,,,,
